,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO GASTO,IMPORTE,IVA,TOTAL MX
158,2021-01-01,47510,JORGE LUIS GARCIA TRUJILLO,Tca.Hex.Mil.Inox.A2 8.0 mm.,COMPRAS,4319.1,0.0,4805.3
159,2021-01-01,22419,"Gomar Eléctrica Bajío,S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0.0
160,2021-01-01,3982,SANDRA PEREZ AGUILAR,FABULOSO MAR FRESCO,COMPRAS,0.0,0.0,0.0
161,2021-01-01,79441,"Potencia Fluida, S.A. de  C.V. Suc. Queretaro",TUBO LISO A.C. NEG. C/COST. A-53 CE D-40 1/4,COMPRAS,0.0,0.0,0.0
162,2021-01-01,077091,PRODYMEL S.A. DE C.V.,BARNIZ A.ROJO SEC.AIRE IDI 400C,COMPRAS,144.83,23.17,168.0
163,2021-01-01,714643,Super Papelera S.A. de C.V. Suc Queretaro,PAPEL CARTA SELECTIVE C/500  SCRIBE,PAPELERIA,519.11,80.89,600.0
164,2021-01-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,432.6,67.4,500.0
165,2021-01-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,86.56,13.44,100.0
166,2021-01-01,3870,EDGAR AGUILAR DIAZ,MASCARILLA CUBRE BOCA CON FILTRO,COMPRAS,86.56,13.44,100.0
167,2021-01-01,2861,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,SUELDOS VENTAS,239.4,38.3,277.7
168,2021-01-01,4428,C.E. FIRE S.A. DE C.V.,"CINTA FV 2 ANCHO X 1/16"" ESPESOR""",COMPRAS,3268.0,522.88,3790.88
169,2021-01-01,4081,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,SUELDOS PRODUCCION,3648.0,583.68,4231.68
170,2021-01-01,4115,HECTOR HERNANDEZ RIOS,BATA ALG.MANGA CORTA AZUL-MARINO T-GD,UNIFORME,2624.56,419.93,3044.49
171,2021-01-01,102575,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,4319.1,0.0,4805.3
172,2021-01-01,94923,PETROSAB SA DE CV. -MIRANDA,REGULAR,GASOLINA,1855.0,296.8,2151.8
173,2021-01-01,40972998,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,6160.0,601.2,7145.6
174,2021-01-01,605,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,SUELDOS PRODUCCION,2550.0,408.0,2958.0
175,2021-01-01,1149,Sanjuana Vargas Almanza,AEM3025/150PM-GABINETE METÁLICO DE MONTAJE  300x250x150 ,COMPRAS,160.0,25.6,185.6
176,2021-01-01,35596109,Autotransportes de Carga Tresguerras S.A de C.V.,Pago,PAQUETERIA,684.0,109.44,793.44
177,2021-01-01,2421,EXI BAJIO SA DE CV,Pago,RENTA COPIADORA,684.0,109.44,793.44
178,2021-01-01,6324136,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,4319.1,601.2,4805.3
179,2021-01-01,363,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Cartucho de alta de 1&#8260;4  X 1 120V (MAX 75W) terminal cable 30 cm,COMPRAS,4319.1,601.2,4805.3
180,2021-01-01,202782,"LA PALOMA COMPAÑÍA DE METALES,",ALUM. BARRA RED. 6061 T651 31.8MM,COMPRAS,97.27,15.56,112.83
181,2021-01-01,40995267,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,27.74,4.44,32.18
182,2021-01-01,26088,"PRODUCTOS POLIMEX, S.A. DE C.V.",RESISTENCIA CAC DE ALTA DE 1000W/110V,COMPRAS,1960.12,313.62,2273.74
183,2021-01-01,1339,MARTIN SANDOVAL HERNANDEZ,RESIST. TIPO BANDA MICA EN LAMINA GALVANIZADA 62MM DIAM. 35MM ANCHO 440V CON CIERRE TORNILLO UNO EN CADA EXTREMO (O.C. 01745),COMPRAS,0.0,0.0,0.0
184,2021-01-01,518,T&A FORWARDING MEXICO S.A. DE C.V.,KIT DE PRUEBA RESPIRATORIA,MEDICOS,0.0,0.0,0.0
185,2021-01-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,1947.0,311.52,2258.52
186,2021-01-01,2032964,"DOMINION INDUSTRIAL, S.A. DE C.V.",Pago,COMPRAS,4319.1,601.2,4805.3
187,2021-01-01,5570778,GRUPO NACIONAL PROVINCIAL S A B,Pago,SEGUROS,6286.5,601.2,7292.34
188,2021-01-01,42920161,"AT&T Comercialización Móvil, S. de RL de CV",Pago,TELEFONO,4319.1,601.2,4805.3
189,2021-01-01,69941,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUELADO 300° C CAL. 16,COMPRAS,1474.5,235.92,1710.42
190,2021-01-01,32877,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,1722.08,275.53,1997.61
191,2021-01-01,3640254,"AXTEL, S.A.B. de C.V.",Otros cargos,TELEFONO,5747.71,919.63,6667.34
192,2021-01-01,8811090280022099,BANCO NACIONAL DE MEXICO SA,Pago,COMISION BANCARIA,4319.1,601.2,4805.3
193,2021-01-01,4323,CACELEC SA DE CV,TIPO CAFETERA TY60 FIJO 55ºC,COMPRAS,4900.0,784.0,5684.0
194,2021-01-01,83877,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,RESIST TUB A INOX 7/16 EN U C/TAP 5/8SF26008 3000W 220V 4A,COMPRAS,2041.09,326.58,2335.63
195,2021-01-01,4190,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,75.85,12.14,87.99
196,2021-01-01,168644,ELECTROTERMICA NACIONAL SA DE CV,"Cable calefactor autorregulable con malla metalica, maximo 85ºC, de 31 w/m a 115 volts, codigo 31FSLel-C. (103622-1)",COMPRAS,0.0,0.0,0.0
197,2021-01-01,168645,ELECTROTERMICA NACIONAL SA DE CV,"CABLE PARA TERMOPAR tipo J, calibre 20, con forro de P.V.C., codigo J-PVC-PVC-20S. (103623-1)",COMPRAS,0.0,0.0,0.0
198,2021-01-01,168646,ELECTROTERMICA NACIONAL SA DE CV,Tubo flexible inox. 3/16. (103627-1),COMPRAS,0.0,0.0,0.0
199,2021-01-01,168647,ELECTROTERMICA NACIONAL SA DE CV,"Cable calefactor autorregulable con malla metalica, maximo 85ºC, de 31 w/m a 115 volts, codigo 31FSLel-C. (103626-1)",COMPRAS,0.0,0.0,0.0
200,2021-01-01,202012-E2341533107-18012021-371418,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,4319.1,601.2,4805.3
201,2021-01-01,70180,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 3/4"" X 33 MT",COMPRAS,456.0,72.96,528.96
202,2021-01-01,41027499,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
203,2021-01-01,XXXX,IGNACIO ROJAS GOMEZ,SOPORTES LATERALES EN ALUMINIO 6021 MODELO KJ65 PARA POTENCIA HIDRAULICA,COMPRAS,0.0,0.0,0.0
204,2021-01-01,1085520,"Travers Tool, S. de R.L. de C.V.","CLAMP ACCIN JALAR TIPO ALDABA 1-5/16"" X 4-3/16"" TTC",COMPRAS,4319.1,601.2,4805.3
205,2021-01-01,643750,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,4319.1,601.2,4805.3
206,2021-01-01,3875,EDGAR AGUILAR DIAZ,CAMISOLA DE MEZCLILLA,COMPRAS,140.0,0.0,140.0
207,2021-01-01,8811090280022099,"BANCO NACIONAL DE MEXICO, S.A.",COMIS. ANUAL (ENE 21),COMISION BANCARIA,843.0,0.0,843.0
208,2021-01-01,4334,CACELEC SA DE CV,"PARRILLA 1100 W, 120 V.",COMPRAS,269.0,0.0,269.0
209,2021-01-01,83934,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,46.7,7.47,54.17
210,2021-01-01,4446,C.E. FIRE S.A. DE C.V.,"LADRILLO K23 9 X4 1/2""X2 1/2""",COMPRAS,3416.04,546.57,3962.61
211,2021-01-01,2052,ANDRES FRANCO SOSA,ALET6A CONTINUA DE ACERO I9NOX. PARA TUBULAR DE 8.3,COMPRAS,173.02,26.98,200.0
212,2021-01-01,785840,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,161.0,25.76,186.76
213,2021-01-01,423,MARIA MAGDALENA MARTINEZ ZAMORA,Circuito comercial,COMPRAS,5157.0,825.12,5982.12
214,2021-01-01,44326,LAS MEJORES ESTACIONES SA DE CV,BP REGULAR 87 OCTANOS (Despacho 857343-0),GASOLINA,125.0,0.0,125.0
215,2021-01-01,2757,MR MULTISERVICIOS INDUSTRIALES SA DE CV,Pago,COMPRAS,2250.0,360.0,2610.0
216,2021-01-01,43903,MR MULTISERVICIOS INDUSTRIALES SA DE CV,LAMINA AC INOX T304 2B CAL24,COMPRAS,0.0,0.0,0.0
217,2021-01-01,49415,"PLACA Y ACERO DE QUERETARO, S.A DE C.V.",PLACA ACERO AL CARBON,COMPRAS,336.9,62.09,398.99
218,2021-01-01,3996,SANDRA PEREZ AGUILAR,FABULOSO MAR FRESCO,COMPRAS,125.0,0.0,125.0
219,2021-01-01,41050554,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,0.0,0.0,0.0
220,2021-01-01,229827,TERMINAL DE AUTOBUSES DE QUERETARO S.A. DE C.V.,SERVICIO DE ESTACIONAMIENTO,TRANSPORTE,1331.1,212.98,1544.08
221,2021-01-01,11255,TUVASUR DEL BAJIO SA DE CV,"BRIDA CIEGA A/C 150# 4""",COMPRAS,906.52,161.47,1067.99
222,2021-01-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,1932.69,356.32,2289.01
223,2021-01-01,70028,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE TERMAFLEX 200 CAL 6,COMPRAS,375.0,60.0,435.0
224,2021-01-01,3878,EDGAR AGUILAR DIAZ,BURIL DE CORTE 1/4 X 2 1/2,COMPRAS,4319.1,601.2,4805.3
225,2021-01-01,84017,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,ZAPATA  A INOX 900-28-10 OJILLO 3/16 CAL 10-12,COMPRAS,0.0,0.0,0.0
226,2021-01-01,4451,C.E. FIRE S.A. DE C.V.,Concreto refractario AA60 saco de 25 kgs,COMPRAS,0.0,0.0,0.0
227,2021-01-01,383,HONORINA GARCIA RUBIO,"Apoyo de un consultor alfa para Implementación de un Sistema de Gestión de la Calidad SGC en CALOR Y CONTROL SA DE CV., acorde a la norma ISO 9001 versión 2015",CAPACITACION,86.12,13.78,99.9
228,2021-01-01,18303496,Operadora OMX. S.A. de C.V.,Mouse HP 200 Dorado,PAPELERIA,0.0,0.0,0.0
229,2021-01-01,41083743,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,632.6,101.22,733.82
230,2021-01-01,26133,"PRODUCTOS POLIMEX, S.A. DE C.V.",TUBO,COMPRAS,2268.0,362.88,2630.88
231,2021-01-01,077163,PRODYMEL S.A. DE C.V.,ESPAGUETTI F.V. DE 10mm,COMPRAS,0.0,0.0,0.0
232,2021-01-01,7657,"RECUBRIMIENTOS INDUSTRIALES AMERCOM, S.A. DE C.V.",AMERCOAT 65 THINNER US,COMPRAS,1020.0,163.2,1183.2
233,2021-01-01,3355,"American Brother, S.A. de C.V.",SELLADORA TIPO CIZALLA OPERACION MANUAL  EN ACERO TIPO(PCS300I),COMPRAS,794.17,0.0,794.17
234,2021-01-01,2886,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,SUELDOS VENTAS,1117.38,0.0,1117.38
235,2021-01-01,13506727,DEREMATE.COM DE MEXICO S DE RL DE CV,Uso del servicio 13-01-2021,SUSCRIPCIONES,2084.0,0.0,2084.0
236,2021-01-01,4086,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,SUELDOS PRODUCCION,0.0,0.0,0.0
237,2021-01-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO SALAMANCA 2021-01-25 17:28:44,PEAJES,855.0,136.8,991.8
238,2021-01-01,44898,"MEGA GASOLINERAS, S.A. DE C.V.",SHELL SUPER,GASOLINA,459.18,73.46,532.64
239,2021-01-01,3892,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,3100.0,496.0,3596.0
240,2021-01-01,102924,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,18.97,3.03,22.0
241,2021-01-01,41113317,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,18.97,3.03,22.0
242,2021-01-01,000002058,PREVISION DEL TRABAJO SA DE CV,Previvale Despensa Chip / Contraprestación,VALES DESPENSA,143.06,22.89,165.95
243,2021-01-01,43200,RECUBRIMIENTOS Y RESINAS DE QUERETARO SA DE CV,RESINA POLIESTER/PREAC.1/4 KGO.,COMPRAS,263.22,42.12,305.34000000000003
244,2021-01-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
245,2021-01-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,3060.0,489.6,3549.6
246,2021-01-01,617,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,SUELDOS PRODUCCION,0.0,0.0,0.0
247,2021-01-01,1668,AMBOSS INDUSTRIAL S DE RL DE CV,"REPARACIÓN Y MANTENIMIENTO CORRECTIVO DE HORNO ELÉCTRICO.
OC01790
REF.: CyC0121/08",MAQUILAS,279.32,44.68,324.0
248,2021-01-01,172,AMBOSS INDUSTRIAL S DE RL DE CV,Pago,MAQUILAS,0.0,0.0,0.0
249,2021-01-01,174,AMBOSS INDUSTRIAL S DE RL DE CV,Pago,MAQUILAS,960.0,153.6,1113.6
250,2021-01-01,78568,AUTOBUSES DE LA PIEDAD S.A. DE C.V,Servicio postales de paqueteo y courrier,PAQUETERIA,45.43,7.27,52.7
251,2021-01-01,XXXX,ANTONIO CERRITOS TREJO,CAMBIO DE VALVULA Y FILTRO  AEQUIPO DE REFRIGERACION,MAQUILAS,1300.0,208.0,1508.0
252,2021-01-01,XXXX,ANTONIO CERRITOS TREJO,RECARGA GAS NEON CALIBRACION DE TEMPERATURAS Y MANO DE OBRA Y REFACCIONES,MAQUILAS,25.0,4.0,29.0
253,2021-01-01,XXXX,ANTONIO CERRITOS TREJO,REPARACION DE   UN EQUIPO DE REFRIGUERACIONBAÑO MARIA FRIO,MAQUILAS,86.51,13.49,100.0
254,2021-01-01,1222205,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,0.0,0.0,0.0
255,2021-01-01,80,HONORINA GARCIA RUBIO,Pago,CAPACITACION,426.0,68.16,494.16
256,2021-01-01,5853,CLAUDIA GALICIA ZALDIVAR,LOTE DE SEÑALAMIENTOS,GERENCIA VTAS,847.82,132.23,980.05
257,2021-01-01,0161444193,"AT&T COMERCIALIZACIÓN MÓVIL, S. DE R.L. DE C.V.",Renta de Plan ATTv3 ConTodoNegoc 239 C,TELEFONO,83.2,13.31,96.51
258,2021-01-01,2835,BENJAMÍN MAYA MONDRAGÓN,Pago,COMPRAS,2039.2,326.27,2365.4700000000003
259,2021-01-01,24,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,1294.0,207.04,1501.04
260,2021-01-01,258,MARIA DEL ROSARIO OVIEDO ORTIZ,Servicio de Asesoría,MTTO COMPUTO,0.0,0.0,0.0
261,2021-01-01,259,MARIA DEL ROSARIO OVIEDO ORTIZ,Disco Duro de Estado Sólido,MTTO COMPUTO,4319.1,601.2,4805.3
262,2021-01-01,41124996,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,105.0,0.0,105.0
263,2021-01-01,887,SCCALA INNOVACIONES S DE RL DE CV,IN-00628 HERRA TRABA SCCALA IN,COMPRAS,1745.1,279.22,2024.32
264,2021-01-01,895740,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,2326.8,372.29,2699.09
265,2021-01-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,172.41,27.59,200.0
266,2021-01-01,0001010100752163714102,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,3485.37,557.66,3981.45
267,2021-01-01,4370,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,3428.69,548.59,3950.85
268,2021-01-01,35,AM ROMA Y CIA SA DE CV,[IXO02] IXOBAC DESINFECTANTE CONCENTRADO 4 LT,MEDICOS,167.24,26.76,194.0
269,2021-02-01,217397,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 7/36 de 03/01/2021 a 02/02/2021,ARRENDAMIENTO FINANCIERO,1792.62,286.82,2057.54
270,2021-02-01,217398,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 7/36 de 03/01/2021 a 02/02/2021,ARRENDAMIENTO FINANCIERO,0.0,0.0,0.0
271,2021-02-01,70164,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUEL PURO 500° C CAL. 14,COMPRAS,0.0,0.0,0.0
272,2021-02-01,70168,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",OXIDO DE MAGNESIO,COMPRAS,0.0,0.0,0.0
273,2021-02-01,33092,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0.0
274,2021-02-01,33093,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0.0
275,2021-02-01,4638,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","TUBO PROTECTOR DE MULLITE (Al95%) DE 25MM X 20MM X 79"" (D.E X D.I. X L) COLOR ROSA",COMPRAS,108.51,17.36,125.87
276,2021-02-01,1261,EDGAR AGUILAR DIAZ,Pago,COMPRAS,1600.0,256.0,1856.0
277,2021-02-01,84383,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABLE TERMOPAR MALLA INOX TIPO K-FB-FB-SSB-20S ROLLO 100-M,COMPRAS,4129.65,22.34,4151.99
278,2021-02-01,F1095681,JUAN DE JESUS DE JESUS,CARGO POR USADO,MTTO MAQUINARIA,476.14,66.06,542.2
279,2021-02-01,NCC1045566,JUAN DE JESUS DE JESUS,CASCO GRUPO 3,MTTO MAQUINARIA,0.0,0.0,0.0
280,2021-02-01,2837,BENJAMÍN MAYA MONDRAGÓN,"TAPON DE A-INOX. NPT 2""",COMPRAS,1676.25,268.2,1944.45
281,2021-02-01,426,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia de 15 cms,COMPRAS,698.5,111.76,810.26
282,2021-02-01,44062,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX LATON 7/8""",COMPRAS,0.0,0.0,0.0
283,2021-02-01,3899,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,883.2,141.31,1024.51
284,2021-02-01,41167646,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,243.4,38.94,282.34000000000003
285,2021-02-01,000571,NOÉ TORRES DOMINGUEZ,"RODAJA GIRATORIA 2"" POLIETILENO CON BALERO",COMPRAS,1010.0,129.28,1139.28
286,2021-02-01,129734,"Travers Tool, S. de R.L. de C.V.",Pago,COMPRAS,440.88,70.54,511.42
287,2021-02-01,4380,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,1100.0,176.0,1276.0
288,2021-02-01,70187,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMOSTATO R.SHAW INF 240V 15 AMP CON TUERCA Y PERILLA,COMPRAS,5970.12,955.22,6925.34
289,2021-02-01,35796762,Autotransportes de Carga Tresguerras S.A de C.V.,Flete,PAQUETERIA,0.0,0.0,0.0
290,2021-02-01,185246,Servicios Comerciales Amazon México S. de R.L. de C.V.,"Pagani, Coche de Control Remoto Escala 1:24, Con batería Recargable Vehicle, colorRojo",NO DEDUCIBLE,4319.1,601.2,4805.3
291,2021-02-01,112488,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,862.07,137.93,1000.0
292,2021-02-01,112489,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0.0
293,2021-02-01,2363,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,105.0,16.8,121.8
294,2021-02-01,168722,ELECTROTERMICA NACIONAL SA DE CV,"CARTUCHO ALTA CONCENTRACION, diametro 1/2&quot;, largo 3.00&quot;, 500 watts, 230 volts, terminales flexibles standard. Codigo UTXM003062. (103704-1)",COMPRAS,0.0,0.0,0.0
295,2021-02-01,151,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,5000.0,800.0,5800.0
296,2021-02-01,1096,HECTOR HERNANDEZ RIOS,Pago,UNIFORME,2095.13,335.22,2402.07
297,2021-02-01,420210101898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,153.68,24.59,178.27
298,2021-02-01,420210101898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,4319.1,601.2,4805.3
299,2021-02-01,22021010028311,"INTERCAM FONDOS, S.A. DE C.V. SOCIEDAD OPERADORA DE FONDOS DE INVERSION INTERCAM GRUPO FINANCIERO",Comisiones y Otros Cargos,COMISION BANCARIA,4319.1,601.2,4805.3
300,2021-02-01,70272,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 1/2"" X 33 MT",COMPRAS,28.4,4.54,32.94
301,2021-02-01,26186,"PRODUCTOS POLIMEX, S.A. DE C.V.",RESISTENCIA 200W/230V,COMPRAS,0.0,0.0,0.0
302,2021-02-01,2266,Servicios de Instrumentación y Calibraciones de Occidente S.A. de C.V.,"ESTUDIO TERMICO, EQUIPO MUFLA-HORNO.

El estudio se realizará mediante la colocación de 10 sensores de temperatura, ubicados en el interior del equipo.

REFERENCIA:
ORDEN DE COMPRA: OC01796",CALIBRACIONES,0.0,0.0,0.0
303,2021-02-01,70230,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE TERMAFLEX 200 CAL 6,COMPRAS,1070.0,171.2,1241.2
304,2021-02-01,35824513,Autotransportes de Carga Tresguerras S.A de C.V.,Pago,PAQUETERIA,4319.1,48.0,4805.3
305,2021-02-01,660753,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-NOI Mensual 1 Usr(s),MTTO COMPUTO,0.0,0.0,0.0
306,2021-02-01,2916,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,SUELDOS VENTAS,0.0,0.0,0.0
307,2021-02-01,4099,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,SUELDOS PRODUCCION,0.0,0.0,0.0
308,2021-02-01,2064,ANDRES FRANCO SOSA,ALETA CONTINUA DE ACERO INOX. PARA TUBULAR DE 7/16,COMPRAS,519.11,80.89,600.0
309,2021-02-01,1703,JOSE ISMAEL MANCILLA COLUNGA,S CONTABLE MES ENERO 2021,HONORARIOS CONTABLES,0.0,0.0,0.0
310,2021-02-01,2795,MR MULTISERVICIOS INDUSTRIALES SA DE CV,Pago,COMPRAS,37.87,6.06,43.93
311,2021-02-01,44152,MR MULTISERVICIOS INDUSTRIALES SA DE CV,LAMINA AC INOX T-304 P3 4X10' CAL-12,COMPRAS,2457.0,393.12,2850.12
312,2021-02-01,103170,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,865.21,134.96,1000.17
313,2021-02-01,41200905,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,207.0,33.12,240.12
314,2021-02-01,077274,PRODYMEL S.A. DE C.V.,ESPAGUETTI F.V. DE 6mm,COMPRAS,112.5,18.0,130.5
315,2021-02-01,631,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,SUELDOS PRODUCCION,0.0,0.0,0.0
316,2021-02-01,866,IRMA VILLALPANDO CASTANEDA,HULE SILICON ROJO ESPONJOSO 1X1/8,COMPRAS,0.0,0.0,0.0
317,2021-02-01,867,IRMA VILLALPANDO CASTANEDA,"TELA DE FIBRA DE VIDRIO DE 1/16"" TUS """,COMPRAS,0.01,0.0,0.01
318,2021-02-01,70258,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE P/RESIST NO 19,COMPRAS,105.0,0.0,105.0
319,2021-02-01,1811,AFASI SA DE CV,"Cinta sella roscas, uso general, 7 m, 1/2'",COMPRAS,4319.1,0.0,4805.3
320,2021-02-01,962,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,490.0,78.4,568.4
321,2021-02-01,41224679,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,195.0,31.2,226.2
322,2021-02-01,41247815,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,1011.41,157.74,1169.15
323,2021-02-01,2604714,TRANSPORTES POTOSINOS S.A. DE C.V.,FLETE,PAQUETERIA,4319.1,601.2,4805.3
324,2021-02-01,9720887,Servicios Comerciales Amazon México S. de R.L. de C.V.,"Lodge Sartén de hierro fundido con mango de silicon rojo, 20 cm",NO DEDUCIBLE,-1343.72,-214.99,-1558.71
325,2021-02-01,108600,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,-214.99,-34.4,-249.39
326,2021-02-01,19054,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,5344.76,855.16,6199.92
